"date","type","neutral","home","away","game_id","year"
2025-03-06,"conf_t",FALSE,"Milwaukee","Oakland","OaklandMilwaukee3-6",2025
2025-03-06,"conf_t",FALSE,"Youngstown St.","Fort Wayne","Purdue Fort WayneYoungstown St.3-6",2025
2025-03-06,"conf",FALSE,"UC Davis","UC Irvine","UC IrvineUC Davis3-6",2025
2025-03-06,"conf_t",TRUE,"San Diego","Pacific","PacificSan Diego3-6",2025
2025-03-06,"conf",FALSE,"Rider","Canisius","CanisiusRider3-6",2025
2025-03-06,"conf",FALSE,"UC San Diego","Long Beach St.","Long Beach St.UC San Diego3-6",2025
2025-03-06,"conf",FALSE,"Southern Utah","Seattle","SeattleSouthern Utah3-6",2025
2025-03-06,"conf",FALSE,"Cal Poly","Cal St. Fullerton","Cal St. FullertonCal Poly3-6",2025
2025-03-06,"conf_t",FALSE,"North Alabama","Jacksonville","JacksonvilleNorth Alabama3-6",2025
2025-03-06,"conf",FALSE,"Coppin St.","Morgan St.","Morgan St.Coppin St.3-6",2025
2025-03-06,"conf_t",FALSE,"Bucknell","Loyola MD","Loyola MDBucknell3-6",2025
2025-03-06,"conf_t",FALSE,"American","Lafayette","LafayetteAmerican3-6",2025
2025-03-06,"conf_t",FALSE,"Colgate","Army","ArmyColgate3-6",2025
2025-03-06,"conf",FALSE,"Marist","Merrimack","MerrimackMarist3-6",2025
2025-03-06,"conf",FALSE,"Siena","Fairfield","FairfieldSiena3-6",2025
2025-03-06,"conf_t",TRUE,"Georgia St.","Georgia Southern","Georgia SouthernGeorgia St.3-6",2025
2025-03-06,"conf_t",TRUE,"Texas St.","Old Dominion","Old DominionTexas St.3-6",2025
2025-03-06,"conf_t",TRUE,"UMKC","Nebraska Omaha","Nebraska OmahaUMKC3-6",2025
2025-03-06,"conf",FALSE,"Grambling St.","Alabama A&M","Alabama A&MGrambling St.3-6",2025
2025-03-06,"conf",FALSE,"Louisiana Tech","New Mexico St.","New Mexico St.Louisiana Tech3-6",2025
2025-03-06,"conf",FALSE,"Sam Houston St.","UTEP","UTEPSam Houston St.3-6",2025
2025-03-06,"conf",FALSE,"Saint Peter's","Niagara","NiagaraSaint Peter's3-6",2025
2025-03-06,"conf",FALSE,"Southern","Alabama St.","Alabama St.Southern3-6",2025
2025-03-06,"conf_t",FALSE,"Lipscomb","Queens","QueensLipscomb3-6",2025
2025-03-06,"conf",FALSE,"Arkansas Pine Bluff","Jackson St.","Jackson St.Arkansas Pine Bluff3-6",2025
2025-03-07,"conf",FALSE,"Memphis","South Florida","South FloridaMemphis3-7",2025
2025-03-07,"conf",FALSE,"Akron","Buffalo","BuffaloAkron3-7",2025
2025-03-07,"conf_t",TRUE,"South Dakota St.","North Dakota","North DakotaSouth Dakota St.3-7",2025
2025-03-07,"conf_t",TRUE,"Tennessee St.","SIU Edwardsville","SIU EdwardsvilleTennessee St.3-7",2025
2025-03-07,"conf",FALSE,"Central Michigan","Northern Illinois","Northern IllinoisCentral Michigan3-7",2025
2025-03-07,"conf_t",TRUE,"Winthrop","Longwood","LongwoodWinthrop3-7",2025
2025-03-07,"conf",FALSE,"Bowling Green","Western Michigan","Western MichiganBowling Green3-7",2025
2025-03-07,"conf",FALSE,"VCU","Dayton","DaytonVCU3-7",2025
2025-03-07,"conf",FALSE,"Miami OH","Ball St.","Ball St.Miami OH3-7",2025
2025-03-07,"conf",FALSE,"Kent St.","Eastern Michigan","Eastern MichiganKent St.3-7",2025
2025-03-07,"conf_t",TRUE,"Stony Brook","Delaware","DelawareStony Brook3-7",2025
2025-03-07,"conf_t",TRUE,"North Carolina A&T","Hofstra","HofstraNorth Carolina A&T3-7",2025
2025-03-07,"conf_t",TRUE,"Southeast Missouri St.","Little Rock","Little RockSoutheast Missouri St.3-7",2025
2025-03-07,"conf_t",TRUE,"San Diego","Loyola Marymount","Loyola MarymountSan Diego3-7",2025
2025-03-07,"conf_t",TRUE,"Portland","Pepperdine","PepperdinePortland3-7",2025
2025-03-07,"conf_t",TRUE,"South Dakota","North Dakota St.","North Dakota St.South Dakota3-7",2025
2025-03-07,"conf",FALSE,"Boise St.","Colorado St.","Colorado St.Boise St.3-7",2025
2025-03-07,"conf",FALSE,"Toledo","Ohio","OhioToledo3-7",2025
2025-03-07,"conf",FALSE,"Illinois","Purdue","PurdueIllinois3-7",2025
2025-03-07,"conf_t",TRUE,"Western Carolina","Mercer","MercerWestern Carolina3-7",2025
2025-03-07,"conf_t",TRUE,"VMI","The Citadel","The CitadelVMI3-7",2025
2025-03-07,"conf_t",TRUE,"Illinois St.","Belmont","BelmontIllinois St.3-7",2025
2025-03-07,"conf_t",TRUE,"Southern Illinois","Drake","DrakeSouthern Illinois3-7",2025
2025-03-07,"conf_t",TRUE,"Valparaiso","Northern Iowa","Northern IowaValparaiso3-7",2025
2025-03-07,"conf_t",TRUE,"Murray St.","Bradley","BradleyMurray St.3-7",2025
2025-03-07,"conf_t",TRUE,"UNC Asheville","Charleston Southern","Charleston SouthernUNC Asheville3-7",2025
2025-03-07,"conf_t",TRUE,"Radford","Presbyterian","PresbyterianRadford3-7",2025
2025-03-07,"conf_t",TRUE,"High Point","Gardner Webb","Gardner WebbHigh Point3-7",2025
2025-03-07,"conf_t",TRUE,"Marshall","Georgia St.","Georgia St.Marshall3-7",2025
2025-03-07,"conf_t",TRUE,"Old Dominion","Appalachian St.","Appalachian St.Old Dominion3-7",2025
2025-03-07,"conf",FALSE,"New Mexico","UNLV","UNLVNew Mexico3-7",2025
2025-03-08,"conf",FALSE,"Tennessee","South Carolina","South CarolinaTennessee3-8",2025
2025-03-08,"conf_t",TRUE,"Elon","Drexel","DrexelElon3-8",2025
2025-03-08,"conf",FALSE,"Clemson","Virginia Tech","Virginia TechClemson3-8",2025
2025-03-08,"conf",FALSE,"Cal Baptist","UT Arlington","UT ArlingtonCal Baptist3-8",2025
2025-03-08,"conf",FALSE,"Oklahoma St.","Cincinnati","CincinnatiOklahoma St.3-8",2025
2025-03-08,"conf_t",TRUE,"Pepperdine","Oregon St.","Oregon St.Pepperdine3-8",2025
2025-03-08,"conf_t",TRUE,"Washington St.","Loyola Marymount","Loyola MarymountWashington St.3-8",2025
2025-03-08,"conf",FALSE,"Iona","Sacred Heart","Sacred HeartIona3-8",2025
2025-03-08,"conf",FALSE,"Louisville","Stanford","StanfordLouisville3-8",2025
2025-03-08,"conf",FALSE,"LSU","Texas A&M","Texas A&MLSU3-8",2025
2025-03-08,"conf",FALSE,"DePaul","Georgetown","GeorgetownDePaul3-8",2025
2025-03-08,"conf",FALSE,"Xavier","Providence","ProvidenceXavier3-8",2025
2025-03-08,"conf",FALSE,"Miami FL","North Carolina St.","N.C. StateMiami FL3-8",2025
2025-03-08,"conf",FALSE,"Louisiana Tech","UTEP","UTEPLouisiana Tech3-8",2025
2025-03-08,"conf",FALSE,"Arkansas Pine Bluff","Alcorn St.","Alcorn St.Arkansas Pine Bluff3-8",2025
2025-03-08,"conf",FALSE,"Colorado","TCU","TCUColorado3-8",2025
2025-03-08,"conf",FALSE,"Cal St. Northridge","Hawaii","HawaiiCal St. Northridge3-8",2025
2025-03-08,"conf",FALSE,"San Diego St.","Nevada","NevadaSan Diego St.3-8",2025
2025-03-08,"conf_t",TRUE,"Southeast Missouri St.","SIU Edwardsville","SIU EdwardsvilleSoutheast Missouri St.3-8",2025
2025-03-08,"conf",FALSE,"Prairie View A&M","Texas Southern","Texas SouthernPrairie View A&M3-8",2025
2025-03-08,"conf",FALSE,"Rider","Niagara","NiagaraRider3-8",2025
2025-03-08,"conf_t",FALSE,"Albany","Binghamton","BinghamtonAlbany3-8",2025
2025-03-08,"conf_t",FALSE,"Maine","UMass Lowell","UMass LowellMaine3-8",2025
2025-03-08,"conf_t",FALSE,"Vermont","New Hampshire","New HampshireVermont3-8",2025
2025-03-08,"conf_t",TRUE,"Troy","Old Dominion","Old DominionTroy3-8",2025
2025-03-08,"conf",FALSE,"Manhattan","Siena","SienaManhattan3-8",2025
2025-03-08,"conf",FALSE,"UC Davis","UC San Diego","UC San DiegoUC Davis3-8",2025
2025-03-08,"conf",FALSE,"BYU","Utah","UtahBYU3-8",2025
2025-03-08,"conf",FALSE,"Baylor","Houston","HoustonBaylor3-8",2025
2025-03-08,"conf",FALSE,"Sam Houston St.","New Mexico St.","New Mexico St.Sam Houston St.3-8",2025
2025-03-08,"conf",FALSE,"Utah Tech","Seattle","SeattleUtah Tech3-8",2025
2025-03-08,"conf",FALSE,"Pittsburgh","Boston College","Boston CollegePittsburgh3-8",2025
2025-03-08,"conf",FALSE,"Jacksonville St.","Kennesaw St.","Kennesaw St.Jacksonville St.3-8",2025
2025-03-08,"conf",FALSE,"Kansas St.","Iowa St.","Iowa St.Kansas St.3-8",2025
2025-03-08,"conf",FALSE,"Texas","Oklahoma","OklahomaTexas3-8",2025
2025-03-08,"conf",FALSE,"Wake Forest","Georgia Tech","Georgia TechWake Forest3-8",2025
2025-03-08,"conf",FALSE,"Arkansas","Mississippi St.","Mississippi St.Arkansas3-8",2025
2025-03-08,"conf",FALSE,"Tarleton St.","Utah Valley","Utah ValleyTarleton St.3-8",2025
2025-03-08,"conf",FALSE,"Arizona St.","Texas Tech","Texas TechArizona St.3-8",2025
2025-03-08,"conf",FALSE,"Abilene Christian","Grand Canyon","Grand CanyonAbilene Christian3-8",2025
2025-03-08,"conf",FALSE,"Middle Tennessee","FIU","FIUMiddle Tennessee3-8",2025
2025-03-08,"conf",FALSE,"Fairfield","Quinnipiac","QuinnipiacFairfield3-8",2025
2025-03-08,"conf",FALSE,"Richmond","George Mason","George MasonRichmond3-8",2025
2025-03-08,"conf",FALSE,"Notre Dame","California","CaliforniaNotre Dame3-8",2025
2025-03-08,"conf",FALSE,"Saint Peter's","Canisius","CanisiusSaint Peter's3-8",2025
2025-03-08,"conf",FALSE,"Creighton","Butler","ButlerCreighton3-8",2025
2025-03-08,"conf",FALSE,"La Salle","Saint Joseph's","Saint Joseph'sLa Salle3-8",2025
2025-03-08,"conf",FALSE,"Florida","Mississippi","MississippiFlorida3-8",2025
2025-03-08,"conf",FALSE,"North Carolina","Duke","DukeNorth Carolina3-8",2025
2025-03-08,"conf",FALSE,"Connecticut","Seton Hall","Seton HallConnecticut3-8",2025
2025-03-08,"conf_t",TRUE,"Delaware","Campbell","CampbellDelaware3-8",2025
2025-03-08,"conf_t",TRUE,"Northeastern","Hampton","HamptonNortheastern3-8",2025
2025-03-08,"conf_t",TRUE,"Monmouth","Hofstra","HofstraMonmouth3-8",2025
2025-03-08,"conf",FALSE,"UC Santa Barbara","UC Irvine","UC IrvineUC Santa Barbara3-8",2025
2025-03-08,"conf",FALSE,"San Jose St.","Fresno St.","Fresno St.San Jose St.3-8",2025
2025-03-08,"conf",FALSE,"West Virginia","UCF","UCFWest Virginia3-8",2025
2025-03-08,"conf_t",TRUE,"South Dakota","Nebraska Omaha","Nebraska OmahaSouth Dakota3-8",2025
2025-03-08,"conf_t",TRUE,"St. Thomas","North Dakota","North DakotaSt. Thomas3-8",2025
2025-03-08,"conf",FALSE,"Long Beach St.","Cal Poly","Cal PolyLong Beach St.3-8",2025
2025-03-08,"conf",FALSE,"Harvard","Dartmouth","DartmouthHarvard3-8",2025
2025-03-08,"conf",FALSE,"Bethune Cookman","Florida A&M","Florida A&MBethune Cookman3-8",2025
2025-03-08,"conf",FALSE,"Princeton","Penn","PennPrinceton3-8",2025
2025-03-08,"conf",FALSE,"Cal St. Fullerton","UC Riverside","UC RiversideCal St. Fullerton3-8",2025
2025-03-08,"conf",FALSE,"Florida St.","SMU","SMUFlorida St.3-8",2025
2025-03-08,"conf",FALSE,"Auburn","Alabama","AlabamaAuburn3-8",2025
2025-03-08,"conf",FALSE,"Georgia","Vanderbilt","VanderbiltGeorgia3-8",2025
2025-03-08,"conf_t",TRUE,"Samford","Furman","FurmanSamford3-8",2025
2025-03-08,"conf_t",TRUE,"Mercer","Chattanooga","ChattanoogaMercer3-8",2025
2025-03-08,"conf_t",TRUE,"Wofford","East Tennessee St.","East Tennessee St.Wofford3-8",2025
2025-03-08,"conf_t",TRUE,"VMI","UNC Greensboro","UNC GreensboroVMI3-8",2025
2025-03-08,"conf",FALSE,"Davidson","St. Bonaventure","St. BonaventureDavidson3-8",2025
2025-03-08,"conf",FALSE,"Brown","Yale","YaleBrown3-8",2025
2025-03-08,"conf",FALSE,"Cornell","Columbia","ColumbiaCornell3-8",2025
2025-03-08,"conf",FALSE,"UCLA","USC","USCUCLA3-8",2025
2025-03-08,"conf",FALSE,"Massachusetts","Loyola Chicago","Loyola ChicagoMassachusetts3-8",2025
2025-03-08,"conf",FALSE,"Indiana","Ohio St.","Ohio St.Indiana3-8",2025
2025-03-08,"conf_t",TRUE,"Valparaiso","Bradley","BradleyValparaiso3-8",2025
2025-03-08,"conf_t",TRUE,"Drake","Belmont","BelmontDrake3-8",2025
2025-03-08,"conf_t",FALSE,"Bryant","UMBC","UMBCBryant3-8",2025
2025-03-08,"conf",FALSE,"Utah St.","Air Force","Air ForceUtah St.3-8",2025
2025-03-08,"conf_t",FALSE,"Central Connecticut","Fairleigh Dickinson","Fairleigh DickinsonCentral Connecticut3-8",2025
2025-03-08,"conf_t",FALSE,"LIU Brooklyn","St. Francis PA","Saint FrancisLIU3-8",2025
2025-03-08,"conf",FALSE,"Mount St. Mary's","Marist","MaristMount St. Mary's3-8",2025
2025-03-08,"conf",FALSE,"Saint Louis","Duquesne","DuquesneSaint Louis3-8",2025
2025-03-08,"conf",FALSE,"Missouri","Kentucky","KentuckyMissouri3-8",2025
2025-03-08,"conf",FALSE,"Kansas","Arizona","ArizonaKansas3-8",2025
2025-03-08,"conf",FALSE,"Marquette","St. John's","St. John'sMarquette3-8",2025
2025-03-08,"conf",FALSE,"Maryland","Northwestern","NorthwesternMaryland3-8",2025
2025-03-08,"conf",FALSE,"Southern","Alabama A&M","Alabama A&MSouthern3-8",2025
2025-03-08,"conf",FALSE,"Rhode Island","Fordham","FordhamRhode Island3-8",2025
2025-03-08,"conf_t",TRUE,"Marshall","Arkansas St.","Arkansas St.Marshall3-8",2025
2025-03-08,"conf",FALSE,"Grambling St.","Alabama St.","Alabama St.Grambling St.3-8",2025
2025-03-08,"conf_t",TRUE,"Northern Arizona","Eastern Washington","Eastern WashingtonNorthern Arizona3-8",2025
2025-03-08,"conf_t",TRUE,"Weber St.","Sacramento St.","Sacramento St.Weber St.3-8",2025
2025-03-08,"conf_t",TRUE,"Winthrop","UNC Asheville","UNC AshevilleWinthrop3-8",2025
2025-03-08,"conf_t",TRUE,"Radford","High Point","High PointRadford3-8",2025
2025-03-08,"conf",FALSE,"Western Kentucky","Liberty","LibertyWestern Kentucky3-8",2025
2025-03-08,"conf",FALSE,"Wisconsin","Penn St.","Penn St.Wisconsin3-8",2025
2025-03-08,"conf",FALSE,"Mississippi Valley St.","Jackson St.","Jackson St.Mississippi Valley St.3-8",2025
2025-03-08,"conf",FALSE,"Syracuse","Virginia","VirginiaSyracuse3-8",2025
2025-03-09,"conf_t",TRUE,"UNC Wilmington","Hampton","HamptonUNC Wilmington3-9",2025
2025-03-09,"conf_t",TRUE,"William & Mary","Delaware","DelawareWilliam & Mary3-9",2025
2025-03-09,"conf_t",TRUE,"Towson","Drexel","DrexelTowson3-9",2025
2025-03-09,"conf_t",TRUE,"Monmouth","College of Charleston","CharlestonMonmouth3-9",2025
2025-03-09,"conf_t",TRUE,"Santa Clara","Pepperdine","PepperdineSanta Clara3-9",2025
2025-03-09,"conf_t",TRUE,"Washington St.","San Francisco","San FranciscoWashington St.3-9",2025
2025-03-09,"conf_t",FALSE,"Bucknell","Navy","NavyBucknell3-9",2025
2025-03-09,"conf",FALSE,"Michigan St.","Michigan","MichiganMichigan St.3-9",2025
2025-03-09,"conf",FALSE,"Tulane","UAB","UABTulane3-9",2025
2025-03-09,"conf_t",TRUE,"Southeastern Louisiana","Incarnate Word","Incarnate WordSoutheastern Louisiana3-9",2025
2025-03-09,"conf_t",TRUE,"Texas A&M Corpus Chris","Houston Christian","Houston ChristianTexas A&M Corpus Chris3-9",2025
2025-03-09,"conf_t",TRUE,"Furman","Chattanooga","ChattanoogaFurman3-9",2025
2025-03-09,"conf_t",TRUE,"Troy","James Madison","James MadisonTroy3-9",2025
2025-03-09,"conf_t",TRUE,"South Alabama","Arkansas St.","Arkansas St.South Alabama3-9",2025
2025-03-09,"conf_t",TRUE,"Weber St.","Northern Colorado","Northern ColoradoWeber St.3-9",2025
2025-03-09,"conf_t",TRUE,"Northern Arizona","Montana","MontanaNorthern Arizona3-9",2025
2025-03-09,"conf",FALSE,"Charlotte","UTSA","UTSACharlotte3-9",2025
2025-03-09,"conf",FALSE,"Rutgers","Minnesota","MinnesotaRutgers3-9",2025
2025-03-09,"conf",FALSE,"Florida Atlantic","East Carolina","East CarolinaFlorida Atlantic3-9",2025
2025-03-09,"conf",FALSE,"Nebraska","Iowa","IowaNebraska3-9",2025
2025-03-09,"conf_t",TRUE,"St. Thomas","Nebraska Omaha","Nebraska OmahaSt. Thomas3-9",2025
2025-03-09,"conf",FALSE,"Temple","North Texas","North TexasTemple3-9",2025
2025-03-09,"conf_t",FALSE,"American","Colgate","ColgateAmerican3-9",2025
2025-03-09,"conf_t",FALSE,"Lipscomb","North Alabama","North AlabamaLipscomb3-9",2025
2025-03-09,"conf_t",TRUE,"Wofford","VMI","VMIWofford3-9",2025
2025-03-09,"conf",FALSE,"Wichita St.","Tulsa","TulsaWichita St.3-9",2025
2025-03-09,"conf_t",TRUE,"Drake","Bradley","BradleyDrake3-9",2025
2025-03-09,"conf_t",TRUE,"Winthrop","High Point","High PointWinthrop3-9",2025
2025-03-09,"conf",FALSE,"Washington","Oregon","OregonWashington3-9",2025
2025-03-10,"conf_t",TRUE,"UNC Wilmington","College of Charleston","CharlestonUNC Wilmington3-10",2025
2025-03-10,"conf_t",TRUE,"Towson","Delaware","DelawareTowson3-10",2025
2025-03-10,"conf_t",TRUE,"San Francisco","Gonzaga","GonzagaSan Francisco3-10",2025
2025-03-10,"conf_t",TRUE,"Nicholls St.","Incarnate Word","Incarnate WordNicholls St.3-10",2025
2025-03-10,"conf_t",TRUE,"Texas A&M Corpus Chris","Northwestern St.","Northwestern St.Texas A&M Corpus Chris3-10",2025
2025-03-10,"conf_t",TRUE,"Robert Morris","Oakland","OaklandRobert Morris3-10",2025
2025-03-10,"conf_t",TRUE,"Youngstown St.","Cleveland St.","Cleveland St.Youngstown St.3-10",2025
2025-03-10,"conf_t",TRUE,"Wofford","Furman","FurmanWofford3-10",2025
2025-03-10,"conf_t",TRUE,"Troy","Arkansas St.","Arkansas St.Troy3-10",2025
2025-03-10,"conf_t",TRUE,"Montana St.","Idaho St.","Idaho St.Montana St.3-10",2025
2025-03-10,"conf_t",TRUE,"Portland St.","Idaho","IdahoPortland St.3-10",2025
2025-03-10,"conf_t",TRUE,"Saint Mary's","Pepperdine","PepperdineSaint Mary's3-10",2025
2025-03-11,"conf_t",TRUE,"UNC Wilmington","Delaware","DelawareUNC Wilmington3-11",2025
2025-03-11,"conf_t",TRUE,"Pittsburgh","Notre Dame","Notre DamePittsburgh3-11",2025
2025-03-11,"conf_t",TRUE,"Virginia Tech","California","CaliforniaVirginia Tech3-11",2025
2025-03-11,"conf_t",TRUE,"Syracuse","Florida St.","Florida St.Syracuse3-11",2025
2025-03-11,"conf_t",TRUE,"Nicholls St.","Lamar","LamarNicholls St.3-11",2025
2025-03-11,"conf_t",TRUE,"Northwestern St.","McNeese St.","McNeese St.Northwestern St.3-11",2025
2025-03-11,"conf_t",FALSE,"Vermont","Maine","MaineVermont3-11",2025
2025-03-11,"conf_t",FALSE,"Bryant","Albany","AlbanyBryant3-11",2025
2025-03-11,"conf_t",TRUE,"Siena","Rider","RiderSiena3-11",2025
2025-03-11,"conf_t",TRUE,"Sacred Heart","Fairfield","FairfieldSacred Heart3-11",2025
2025-03-11,"conf_t",TRUE,"Northern Colorado","Montana St.","Montana St.Northern Colorado3-11",2025
2025-03-11,"conf_t",TRUE,"Montana","Idaho","IdahoMontana3-11",2025
2025-03-11,"conf_t",FALSE,"Central Connecticut","St. Francis PA","Saint FrancisCentral Connecticut3-11",2025
2025-03-11,"conf_t",TRUE,"Youngstown St.","Robert Morris","Robert MorrisYoungstown St.3-11",2025
2025-03-11,"conf_t",TRUE,"Saint Mary's","Gonzaga","GonzagaSaint Mary's3-11",2025
2025-03-11,"conf_t",TRUE,"Utah Tech","Southern Utah","Southern UtahUtah Tech3-11",2025
2025-03-11,"conf_t",TRUE,"Prairie View A&M","Florida A&M","Florida A&MPrairie View A&M3-11",2025
2025-03-11,"conf_t",TRUE,"Grambling St.","Alabama A&M","Alabama A&MGrambling St.3-11",2025
2025-03-11,"conf_t",TRUE,"Utah","UCF","UCFUtah3-11",2025
2025-03-11,"conf_t",TRUE,"Kansas St.","Arizona St.","Arizona St.Kansas St.3-11",2025
2025-03-11,"conf_t",TRUE,"Oklahoma St.","Cincinnati","CincinnatiOklahoma St.3-11",2025
2025-03-11,"conf_t",TRUE,"TCU","Colorado","ColoradoTCU3-11",2025
2025-03-11,"conf_t",TRUE,"Western Kentucky","FIU","FIUWestern Kentucky3-11",2025
2025-03-11,"conf_t",TRUE,"UTEP","Sam Houston St.","Sam Houston St.UTEP3-11",2025
2025-03-12,"conf_t",TRUE,"Stanford","California","CaliforniaStanford3-12",2025
2025-03-12,"conf_t",TRUE,"Syracuse","SMU","SMUSyracuse3-12",2025
2025-03-12,"conf_t",TRUE,"Virginia","Georgia Tech","Georgia TechVirginia3-12",2025
2025-03-12,"conf_t",TRUE,"Notre Dame","North Carolina","North CarolinaNotre Dame3-12",2025
2025-03-12,"conf_t",TRUE,"Rice","Charlotte","CharlotteRice3-12",2025
2025-03-12,"conf_t",TRUE,"Sacred Heart","Merrimack","MerrimackSacred Heart3-12",2025
2025-03-12,"conf_t",TRUE,"Ohio St.","Iowa","IowaOhio St.3-12",2025
2025-03-12,"conf_t",TRUE,"USC","Rutgers","RutgersUSC3-12",2025
2025-03-12,"conf_t",TRUE,"Northwestern","Minnesota","MinnesotaNorthwestern3-12",2025
2025-03-12,"conf_t",TRUE,"Richmond","Davidson","DavidsonRichmond3-12",2025
2025-03-12,"conf_t",TRUE,"Jackson St.","Florida A&M","Florida A&MJackson St.3-12",2025
2025-03-12,"conf_t",TRUE,"UCF","Kansas","KansasUCF3-12",2025
2025-03-12,"conf_t",TRUE,"Kansas St.","Baylor","BaylorKansas St.3-12",2025
2025-03-12,"conf_t",TRUE,"West Virginia","Colorado","ColoradoWest Virginia3-12",2025
2025-03-12,"conf_t",TRUE,"Iowa St.","Cincinnati","CincinnatiIowa St.3-12",2025
2025-03-12,"conf_t",TRUE,"Northern Colorado","Montana","MontanaNorthern Colorado3-12",2025
2025-03-12,"conf_t",TRUE,"Providence","Butler","ButlerProvidence3-12",2025
2025-03-12,"conf_t",FALSE,"American","Navy","NavyAmerican3-12",2025
2025-03-12,"conf_t",TRUE,"UNLV","Air Force","Air ForceUNLV3-12",2025
2025-03-12,"conf_t",TRUE,"Nevada","Fresno St.","Fresno St.Nevada3-12",2025
2025-03-12,"conf_t",TRUE,"Wyoming","San Jose St.","San Jose St.Wyoming3-12",2025
2025-03-12,"conf_t",TRUE,"Southern","Grambling St.","Grambling St.Southern3-12",2025
2025-03-12,"conf_t",TRUE,"Georgetown","DePaul","DePaulGeorgetown3-12",2025
2025-03-12,"conf_t",TRUE,"Rhode Island","Fordham","FordhamRhode Island3-12",2025
2025-03-12,"conf_t",TRUE,"Massachusetts","La Salle","La SalleMassachusetts3-12",2025
2025-03-12,"conf_t",TRUE,"Rider","Quinnipiac","QuinnipiacRider3-12",2025
2025-03-12,"conf_t",TRUE,"South Carolina St.","Coppin St.","Coppin St.South Carolina St.3-12",2025
2025-03-12,"conf_t",TRUE,"Norfolk St.","Maryland Eastern Shore","Maryland Eastern ShoreNorfolk St.3-12",2025
2025-03-12,"conf_t",TRUE,"McNeese St.","Lamar","LamarMcNeese St.3-12",2025
2025-03-12,"conf_t",TRUE,"Villanova","Seton Hall","Seton HallVillanova3-12",2025
2025-03-12,"conf_t",TRUE,"UTEP","Liberty","LibertyUTEP3-12",2025
2025-03-12,"conf_t",TRUE,"Jacksonville St.","FIU","FIUJacksonville St.3-12",2025
